"id","estado_id","nome","uf","iso","ddd","longitude","latitude"
"4090","23","Formigueiro","RS","4308409","55","-53.5002944149445","-29.9976338154204"
"4091","23","Forquetinha","RS","4308433","51","-52.0969170585272","-29.3806337847287"
"4092","23","Fortaleza dos Valos","RS","4308458","55","-53.2355232639118","-28.7878829709941"
"4093","23","Frederico Westphalen","RS","4308508","55","-53.4007767388514","-27.358882412381"
"4094","23","Garibaldi","RS","4308607","54","-51.5295484587997","-29.2545491128245"
"4095","23","Garruchos","RS","4308656","55","-55.6340719501044","-28.1894767900687"
"4096","23","Gaurama","RS","4308706","54","-52.1001384605265","-27.5838577562615"
"4097","23","General Câmara","RS","4308805","51","-51.7634306851003","-29.902983741364"
"4098","23","Gentil","RS","4308854","54","-52.0345235699367","-28.4338484670158"
"4099","23","Getúlio Vargas","RS","4308904","54","-52.249574123331","-27.8759119305256"
"4100","23","Giruá","RS","4309001","55","-54.3508400776839","-28.0297443728968"
"4101","23","Glorinha","RS","4309050","51","-50.7862074318938","-29.8771339612804"
"4102","23","Gramado","RS","4309100","54","-50.8719457002814","-29.3797375183577"
"4103","23","Gramado dos Loureiros","RS","4309126","54","-52.9182179830321","-27.444385021407"
"4104","23","Gramado Xavier","RS","4309159","51","-52.5778377569665","-29.2699362175355"
"4105","23","Gravataí","RS","4309209","51","-50.9907929747741","-29.9455189133363"
"4106","23","Guabiju","RS","4309258","54","-51.6910473580747","-28.5406715310391"
"4107","23","Guaíba","RS","4309308","51","-51.3146836637248","-30.1086019223736"
"4108","23","Guaporé","RS","4309407","54","-51.8906506874927","-28.8491336404505"
"4109","23","Guarani das Missões","RS","4309506","55","-54.5605559296609","-28.1417792573454"
"4110","23","Harmonia","RS","4309555","51","-51.414039704658","-29.5490490867874"
"4111","23","Herveiras","RS","4309571","51","-52.6501705958055","-29.4570438109034"
"4112","23","Horizontina","RS","4309605","55","-54.3087915108958","-27.6300969136806"
"4113","23","Hulha Negra","RS","4309654","53","-53.8678247940087","-31.4050982483871"
"4114","23","Humaitá","RS","4309704","55","-53.9765055737001","-27.5614898161207"
"4115","23","Ibarama","RS","4309753","51","-53.1332000129437","-29.4207443610837"
"4116","23","Ibiaçá","RS","4309803","54","-51.8572520902201","-28.0488495214905"
"4117","23","Ibiraiaras","RS","4309902","54","-51.6353239891883","-28.3692267294479"
"4118","23","Ibirapuitã","RS","4309951","54","-52.5193855878489","-28.6150204151633"
"4119","23","Ibirubá","RS","4310009","54","-53.0883540195233","-28.627607782438"
"4120","23","Igrejinha","RS","4310108","51","-50.7987107333217","-29.5722204557553"
"4121","23","Ijuí","RS","4310207","55","-53.918066835708","-28.3885365409849"
"4122","23","Ilópolis","RS","4310306","51","-52.1221574946372","-28.9291527317996"
"4123","23","Imbé","RS","4310330","51","-50.1305799407181","-29.97477782067"
"4124","23","Imigrante","RS","4310363","51","-51.7701905100744","-29.3521581197828"
"4125","23","Independência","RS","4310405","55","-54.1881083345896","-27.8473315580669"
"4126","23","Inhacorá","RS","4310413","55","-54.012545591408","-27.8804544583429"
"4127","23","Ipê","RS","4310439","54","-51.2799101922001","-28.8183280318304"
"4128","23","Ipiranga do Sul","RS","4310462","54","-52.4250606441447","-27.9359842848544"
"4129","23","Iraí","RS","4310504","55","-53.2642960185149","-27.1922819750184"
"4130","23","Itaara","RS","4310538","55","-53.7578492490045","-29.6028879547439"
"4131","23","Itacurubi","RS","4310553","55","-55.2327232640516","-28.802205033087"
"4132","23","Itapuca","RS","4310579","51","-52.1723668452035","-28.7802957029811"
"4133","23","Itaqui","RS","4310603","55","-56.5571334970304","-29.1286368990609"
"4134","23","Itati","RS","4310652","51","-50.1017822613948","-29.5002484954756"
"4135","23","Itatiba do Sul","RS","4310702","54","-52.4524432547055","-27.3832919400558"
"4136","23","Ivorá","RS","4310751","55","-53.5808856194398","-29.5195344843337"
"4137","23","Ivoti","RS","4310801","51","-51.1595741943299","-29.5941565228625"
"4138","23","Jaboticaba","RS","4310850","55","-53.2843894020471","-27.631222386294"
"4139","23","Jacuizinho","RS","4310876","55","-53.0565506587969","-29.0338163561117"
"4140","23","Jacutinga","RS","4310900","54","-52.5431728064303","-27.7284936335667"
"4141","23","Jaguarão","RS","4311007","53","-53.3775229153129","-32.563568668515"
"4142","23","Jaguari","RS","4311106","55","-54.6938466713292","-29.4973467312154"
"4143","23","Jaquirana","RS","4311122","54","-50.3580367222002","-28.8805675913494"
"4144","23","Jari","RS","4311130","55","-54.219935820282","-29.2900810968405"
"4145","23","Jóia","RS","4311155","55","-54.1159648970211","-28.645623534628"
"4146","23","Júlio de Castilhos","RS","4311205","55","-53.683099614611","-29.2264491192748"
"4147","23","Lagoa Bonita do Sul","RS","4311239","51","-53.0169831807835","-29.4941314004424"
"4148","23","Lagoão","RS","4311254","51","-52.7750289082597","-29.2243164011489"
"4149","23","Lagoa dos Três Cantos","RS","4311270","54","-52.8578352424045","-28.569468132747"
"4150","23","Lagoa Vermelha","RS","4311304","54","-51.5272285291447","-28.2088702462124"
"4151","23","Lajeado","RS","4311403","51","-51.9678277005001","-29.465454402471"
"4152","23","Lajeado do Bugre","RS","4311429","55","-53.1813871337597","-27.6907694083803"
"4153","23","Lavras do Sul","RS","4311502","55","-53.8984766554676","-30.8120099930395"
"4154","23","Liberato Salzano","RS","4311601","55","-53.0748607372178","-27.5964701638556"
"4155","23","Lindolfo Collor","RS","4311627","51","-51.2081553215577","-29.6008035857933"
"4156","23","Linha Nova","RS","4311643","51","-51.2019020947684","-29.4626386025506"
"4157","23","Machadinho","RS","4311700","54","-51.6675073604692","-27.5681399699086"
"4158","23","Maçambara","RS","4311718","55","-56.0636134817356","-29.1461441991842"
"4159","23","Mampituba","RS","4311734","51","-49.9365135523956","-29.2106494197245"
"4160","23","Manoel Viana","RS","4311759","55","-55.491662539453","-29.5805371826454"
"4161","23","Maquiné","RS","4311775","51","-50.2033948126293","-29.6791370128964"
"4162","23","Maratá","RS","4311791","51","-51.5555668832641","-29.555322967598"
"4163","23","Marau","RS","4311809","54","-52.1967769340001","-28.4484539272764"
"4164","23","Marcelino Ramos","RS","4311908","54","-51.9133189437274","-27.4613912128695"
"4165","23","Mariana Pimentel","RS","4311981","51","-51.5873429914433","-30.3536222023384"
"4166","23","Mariano Moro","RS","4312005","54","-52.148891817328","-27.3526127883475"
"4167","23","Marques de Souza","RS","4312054","51","-52.0978044284152","-29.3291373440536"
"4168","23","Mata","RS","4312104","55","-54.4524354819352","-29.5693917755536"
"4169","23","Mato Castelhano","RS","4312138","54","-52.1972608812043","-28.275761741248"
"4170","23","Mato Leitão","RS","4312153","51","-52.1330293263325","-29.5248303377978"
"4171","23","Mato Queimado","RS","4312179","55","-54.6168368777268","-28.2558159870127"
"4172","23","Maximiliano de Almeida","RS","4312203","54","-51.8017181970059","-27.6349406517609"
"4173","23","Minas do Leão","RS","4312252","51","-52.0512801985772","-30.1224395107247"
"4174","23","Miraguaí","RS","4312302","55","-53.6859940447681","-27.4960764230659"
"4175","23","Montauri","RS","4312351","54","-52.0761081911119","-28.6532071850553"
"4176","23","Monte Alegre dos Campos","RS","4312377","54","-50.7828337051116","-28.6850717757187"
"4177","23","Monte Belo do Sul","RS","4312385","54","-51.6315592453903","-29.1599412231295"
"4178","23","Montenegro","RS","4312401","51","-51.4612993756819","-29.6881186098638"
"4179","23","Mormaço","RS","4312427","54","-52.6928263150565","-28.6933512202192"
"4180","23","Morrinhos do Sul","RS","4312443","51","-49.932762974333","-29.3629636300424"
"4181","23","Morro Redondo","RS","4312450","53","-52.6577802013944","-31.5822032274462"
"4182","23","Morro Reuter","RS","4312476","51","-51.0800883478072","-29.5393416585882"
"4183","23","Mostardas","RS","4312500","51","-50.9191588510717","-31.1082251074075"
"4184","23","Muçum","RS","4312609","51","-51.8660555260518","-29.1656148145796"
"4185","23","Muitos Capões","RS","4312617","54","-51.1846023448957","-28.3189128014806"
"4186","23","Muliterno","RS","4312625","54","-51.7687012353332","-28.3302653562743"
"4187","23","Não-Me-Toque","RS","4312658","54","-52.8192794924234","-28.4599067658751"
"4188","23","Nicolau Vergueiro","RS","4312674","54","-52.4624006731904","-28.5362148138665"
"4189","23","Nonoai","RS","4312708","54","-52.7761885672359","-27.3546645324847"
"4190","23","Nova Alvorada","RS","4312757","54","-52.1671339172913","-28.6765644327978"
"4191","23","Nova Araçá","RS","4312807","54","-51.7421646339673","-28.6581760370725"
"4192","23","Nova Bassano","RS","4312906","54","-51.7032314173958","-28.7234686416168"
"4193","23","Nova Boa Vista","RS","4312955","54","-52.9814768438008","-27.9879676591236"
"4194","23","Nova Bréscia","RS","4313003","51","-52.0179835406116","-29.2165114325477"
"4195","23","Nova Candelária","RS","4313011","55","-54.1041142397608","-27.6120981609471"
"4196","23","Nova Esperança do Sul","RS","4313037","55","-54.8358729018542","-29.4045957086276"
"4197","23","Nova Hartz","RS","4313060","51","-50.9037934307384","-29.5857475329704"
"4198","23","Nova Pádua","RS","4313086","54","-51.306824642212","-29.0300464452855"
"4199","23","Nova Palma","RS","4313102","55","-53.4706351108828","-29.4730257379506"
"4200","23","Nova Petrópolis","RS","4313201","54","-51.1069539239561","-29.3762088694351"
"4201","23","Nova Prata","RS","4313300","54","-51.6089956920177","-28.7839447131902"
"4202","23","Nova Ramada","RS","4313334","55","-53.7069373378916","-28.0826448724052"
"4203","23","Nova Roma do Sul","RS","4313359","54","-51.4051574749651","-28.9847489120484"
"4204","23","Nova Santa Rita","RS","4313375","51","-51.2752106890133","-29.8486155356247"
"4205","23","Novo Cabrais","RS","4313391","51","-52.9550860641313","-29.7362546057332"
"4206","23","Novo Hamburgo","RS","4313409","51","-51.1286052776319","-29.6863260251772"
"4207","23","Novo Machado","RS","4313425","55","-54.5033844145301","-27.5784006505782"
"4208","23","Novo Tiradentes","RS","4313441","55","-53.1857025890656","-27.5635584344757"
"4209","23","Novo Xingu","RS","4313466","54","-53.0641092994744","-27.7481146921356"
"4210","23","Novo Barreiro","RS","4313490","55","-53.1134988510144","-27.9067884670258"
"4211","23","Osório","RS","4313508","51","-50.2667978126156","-29.8926970775174"
"4212","23","Paim Filho","RS","4313607","54","-51.7615966409461","-27.7033080739322"
"4213","23","Palmares do Sul","RS","4313656","51","-50.5060519722618","-30.2600666451319"
"4214","23","Palmeira das Missões","RS","4313706","55","-53.3149539105514","-27.9006208754319"
"4215","23","Palmitinho","RS","4313805","55","-53.5555460129883","-27.3560199139378"
"4216","23","Panambi","RS","4313904","55","-53.5002651674452","-28.2927305369249"
"4217","23","Pantano Grande","RS","4313953","51","-52.373900235302","-30.194551527175"
"4218","23","Paraí","RS","4314001","54","-51.7820960450567","-28.5996205337326"
"4219","23","Paraíso do Sul","RS","4314027","55","-53.1791002389546","-29.7313142401478"
"4220","23","Pareci Novo","RS","4314035","51","-51.3988696583788","-29.6393892914087"
"4221","23","Parobé","RS","4314050","51","-50.8348659023274","-29.6317492776322"
"4222","23","Passa Sete","RS","4314068","51","-52.9639832352128","-29.4516655688988"
"4223","23","Passo do Sobrado","RS","4314076","51","-52.2787581943227","-29.745793549977"
"4224","23","Passo Fundo","RS","4314100","54","-52.4070950926172","-28.2617671279049"
"4225","23","Paulo Bento","RS","4314134","54","-52.4224356311043","-27.704100282708"
"4226","23","Paverama","RS","4314159","51","-51.7302929671505","-29.5548561399363"
"4227","23","Pedras Altas","RS","4314175","53","-53.5871703196396","-31.733636939471"
"4228","23","Pedro Osório","RS","4314209","53","-52.8263117339326","-31.8638282218118"
"4229","23","Pejuçara","RS","4314308","55","-53.6565423317737","-28.4215860641583"
"4230","23","Pelotas","RS","4314407","53","-52.3443200629915","-31.7195978808292"
"4231","23","Picada Café","RS","4314423","54","-51.064049820262","-29.4543844430519"
"4232","23","Pinhal","RS","4314456","55","-53.2147061788915","-27.5116742434576"
"4233","23","Pinhal da Serra","RS","4314464","54","-51.170102723734","-27.8766645867712"
"4234","23","Pinhal Grande","RS","4314472","55","-53.3386383371448","-29.3353601289161"
"4235","23","Pinheirinho do Vale","RS","4314498","55","-53.6195609569296","-27.2097627892597"
"4236","23","Pinheiro Machado","RS","4314506","53","-53.3846199682774","-31.5805926686944"
"4237","23","Pirapó","RS","4314555","55","-55.2003099472118","-28.0453158376278"
"4238","23","Piratini","RS","4314605","53","-53.1047344539721","-31.4441124733536"
"4239","23","Planalto","RS","4314704","55","-53.058880813139","-27.3314638754662"
"4240","23","Poço das Antas","RS","4314753","51","-51.670890273323","-29.4545464778304"
"4241","23","Pontão","RS","4314779","54","-52.6753994466165","-28.0618408393643"
"4242","23","Ponte Preta","RS","4314787","54","-52.4902319212427","-27.6570399700737"
"4243","23","Portão","RS","4314803","51","-51.2301496442457","-29.6962586011397"
"4244","23","Porto Alegre","RS","4314902","51","-51.2286604637023","-30.0300367747664"
"4245","23","Porto Lucena","RS","4315008","55","-55.0115620452524","-27.8513751159726"
"4246","23","Porto Mauá","RS","4315057","55","-54.671951891498","-27.5786353600571"
"4247","23","Porto Vera Cruz","RS","4315073","55","-54.8990318240447","-27.7343739194085"
"4248","23","Porto Xavier","RS","4315107","55","-55.139560262016","-27.9056898469343"
"4249","23","Pouso Novo","RS","4315131","51","-52.2108697395067","-29.1697612523235"
"4250","23","Presidente Lucena","RS","4315149","51","-51.1815996950517","-29.5261270681801"
"4251","23","Progresso","RS","4315156","51","-52.3017166029489","-29.2403086781211"
"4252","23","Protásio Alves","RS","4315172","54","-51.4736316972583","-28.7567128311852"
"4253","23","Putinga","RS","4315206","51","-52.1599106947089","-28.9987556541311"
"4254","23","Quaraí","RS","4315305","55","-56.4536470403836","-30.3828679608813"
"4255","23","Quatro Irmãos","RS","4315313","54","-52.4427686045062","-27.8211966886801"
"4256","23","Quevedos","RS","4315321","55","-54.0712547223508","-29.3519213499725"
"4257","23","Quinze de Novembro","RS","4315354","54","-53.0967220567818","-28.7423613499233"
"4258","23","Redentora","RS","4315404","55","-53.6419336939953","-27.6615398826699"
"4259","23","Relvado","RS","4315453","51","-52.0729485542966","-29.1122786661256"
"4260","23","Restinga Seca","RS","4315503","55","-53.3705685765474","-29.8139485366989"
"4261","23","Rio dos Índios","RS","4315552","54","-52.8400578928292","-27.2983975952198"
"4262","23","Rio Grande","RS","4315602","53","-52.0867696991135","-32.0504457926525"
"4263","23","Rio Pardo","RS","4315701","51","-52.3790182512363","-29.9856258786533"
"4264","23","Riozinho","RS","4315750","51","-50.4738181137863","-29.6422860137917"
"4265","23","Roca Sales","RS","4315800","51","-51.863891759922","-29.2850700737134"
"4266","23","Rodeio Bonito","RS","4315909","55","-53.1685306043438","-27.4704034354621"
"4267","23","Rolador","RS","4315958","55","-54.8194269754104","-28.256344217328"
"4268","23","Rolante","RS","4316006","51","-50.5734423345883","-29.6407628899966"
"4269","23","Ronda Alta","RS","4316105","54","-52.8065335255691","-27.7819313528668"
"4270","23","Rondinha","RS","4316204","54","-52.9061601564804","-27.8318159703692"
"4271","23","Roque Gonzales","RS","4316303","55","-55.0291861243459","-28.135366986895"
"4272","23","Rosário do Sul","RS","4316402","55","-54.9457608552519","-30.2440332378099"
"4273","23","Sagrada Família","RS","4316428","55","-53.1356517180311","-27.7067309905016"
"4274","23","Saldanha Marinho","RS","4316436","55","-53.0941072015607","-28.4032861706865"
"4275","23","Salto do Jacuí","RS","4316451","55","-53.2133096524064","-29.0886812478169"
"4276","23","Salvador das Missões","RS","4316477","55","-54.8377420188123","-28.121697445134"
"4277","23","Salvador do Sul","RS","4316501","51","-51.5094214594765","-29.4397322208801"
"4278","23","Sananduva","RS","4316600","54","-51.8135019139456","-27.9440065101962"
"4279","23","Santa Bárbara do Sul","RS","4316709","55","-53.2505267075504","-28.3651668167465"
"4280","23","Santa Cecília do Sul","RS","4316733","54","-51.9266712610956","-28.1644511049731"
"4281","23","Santa Clara do Sul","RS","4316758","51","-52.0809258239316","-29.4635962109187"
"4282","23","Santa Cruz do Sul","RS","4316808","51","-52.4299285873704","-29.7197684337466"
"4283","23","Santa Maria","RS","4316907","55","-53.8086753946629","-29.6855818035457"
"4284","23","Santa Maria do Herval","RS","4316956","51","-50.9872554093643","-29.5035155387999"
"4285","23","Santa Margarida do Sul","RS","4316972","55","-54.0909546703586","-30.3451034509105"
"4286","23","Santana da Boa Vista","RS","4317004","53","-53.1158749986991","-30.8747025739616"
"4287","23","Santana do Livramento","RS","4317103","55","-55.5348142679597","-30.8893840112129"
"4288","23","Santa Rosa","RS","4317202","55","-54.4782240987609","-27.866749798923"
"4289","23","Santa Tereza","RS","4317251","54","-51.7343442423989","-29.1716344398725"
"4290","23","Santa Vitória do Palmar","RS","4317301","53","-53.3670063807333","-33.5198600306948"
"4291","23","Santiago","RS","4317400","55","-54.8690758537886","-29.1914601708944"
"4292","23","Santo Ângelo","RS","4317509","55","-54.2641427984269","-28.3019378733474"
"4293","23","Santo Antônio do Palma","RS","4317558","54","-52.0246330595594","-28.4974451045296"
"4294","23","Santo Antônio da Patrulha","RS","4317608","51","-50.5209859366778","-29.8320340169251"
"4295","23","Santo Antônio das Missões","RS","4317707","55","-55.2245566426344","-28.5080969775919"
"4296","23","Santo Antônio do Planalto","RS","4317756","54","-52.6837258444323","-28.3959289066311"
"4297","23","Santo Augusto","RS","4317806","55","-53.7788495982932","-27.8534907764033"
"4298","23","Santo Cristo","RS","4317905","55","-54.6687478952904","-27.8199297346011"
"4299","23","Santo Expedito do Sul","RS","4317954","54","-51.6435721743256","-27.9093694246144"
"4300","23","São Borja","RS","4318002","55","-56.0010291536185","-28.6628375266947"
"4301","23","São Domingos do Sul","RS","4318051","54","-51.8931867141812","-28.5317631267992"
"4302","23","São Francisco de Assis","RS","4318101","55","-55.1323857402451","-29.5527159067382"
"4303","23","São Francisco de Paula","RS","4318200","54","-50.5821081078304","-29.4440980747993"
"4304","23","São Gabriel","RS","4318309","55","-54.3204778581076","-30.3367600548515"
"4305","23","São Jerônimo","RS","4318408","51","-51.7281775032404","-29.959438664805"
"4306","23","São João da Urtiga","RS","4318424","54","-51.8258385475929","-27.8266899655136"
"4307","23","São João do Polêsine","RS","4318432","55","-53.4463504348062","-29.6146764163643"
"4308","23","São Jorge","RS","4318440","54","-51.7029685893393","-28.4980809710015"
"4309","23","São José das Missões","RS","4318457","55","-53.1187752690111","-27.7781833180516"
"4310","23","São José do Herval","RS","4318465","54","-52.2930164741218","-29.0414470213399"
"4311","23","São José do Hortêncio","RS","4318481","51","-51.2495975571438","-29.540048607319"
"4312","23","São José do Inhacorá","RS","4318499","55","-54.133550202739","-27.722584567332"
"4313","23","São José do Norte","RS","4318507","53","-52.0342022719838","-32.0206091127381"
"4314","23","São José do Ouro","RS","4318606","54","-51.5947676779911","-27.771255406485"
"4315","23","São José do Sul","RS","4318614","51","-51.4863838306853","-29.5434695178158"
"4316","23","São José dos Ausentes","RS","4318622","54","-50.0636129376329","-28.7499064320338"
"4317","23","São Leopoldo","RS","4318705","51","-51.1462345615722","-29.7658665423851"
"4318","23","São Lourenço do Sul","RS","4318804","53","-51.9769152357623","-31.3640237211512"
"4319","23","São Luiz Gonzaga","RS","4318903","55","-54.9596595493639","-28.4066469530094"
"4320","23","São Marcos","RS","4319000","54","-51.0667069382632","-28.9698486394212"
"4321","23","São Martinho","RS","4319109","55","-53.9669227230418","-27.7089288021284"
"4322","23","São Martinho da Serra","RS","4319125","55","-53.8542256318643","-29.5348505683156"
"4323","23","São Miguel das Missões","RS","4319158","55","-54.5615630937001","-28.5495371215131"
"4324","23","São Nicolau","RS","4319208","55","-55.260100232028","-28.1821546933056"
"4325","23","São Paulo das Missões","RS","4319307","55","-54.9347083422524","-28.0204849099622"
"4326","23","São Pedro da Serra","RS","4319356","51","-51.514326527241","-29.4214298420035"
"4327","23","São Pedro das Missões","RS","4319364","55","-53.2473689788526","-27.771308460749"
"4328","23","São Pedro do Butiá","RS","4319372","55","-54.8882559534463","-28.1243539018421"
"4329","23","São Pedro do Sul","RS","4319406","55","-54.1799912875495","-29.6175307561941"
"4330","23","São Sebastião do Caí","RS","4319505","51","-51.3766648242451","-29.5920803307578"
"4331","23","São Sepé","RS","4319604","55","-53.5696441253718","-30.1674113897135"
"4332","23","São Valentim","RS","4319703","54","-52.5284789422219","-27.5543183312228"
"4333","23","São Valentim do Sul","RS","4319711","54","-51.769670539141","-29.0512275281257"
"4334","23","São Valério do Sul","RS","4319737","55","-53.9355261513435","-27.7877181698841"
"4335","23","São Vendelino","RS","4319752","51","-51.3686527562625","-29.3758099571721"
"4336","23","São Vicente do Sul","RS","4319802","55","-54.6760020162093","-29.6920608344659"
"4337","23","Sapiranga","RS","4319901","51","-51.0036229878238","-29.6385541176145"
"4338","23","Sapucaia do Sul","RS","4320008","51","-51.1518747155206","-29.8248680325854"
"4339","23","Sarandi","RS","4320107","54","-52.9254610594471","-27.9435951779041"
"4340","23","Seberi","RS","4320206","55","-53.4054673035279","-27.4804138165262"
"4341","23","Sede Nova","RS","4320230","55","-53.9558847238338","-27.6311628724795"
"4342","23","Segredo","RS","4320263","51","-52.9820736412151","-29.3426184273269"
"4343","23","Selbach","RS","4320305","54","-52.9565252738362","-28.6274338066309"
"4344","23","Senador Salgado Filho","RS","4320321","55","-54.5454030325181","-28.0274895013967"
"4345","23","Sentinela do Sul","RS","4320354","51","-51.5779817748104","-30.6133025970454"
"4346","23","Serafina Corrêa","RS","4320404","54","-51.9357086099403","-28.7107970714072"
"4347","23","Sério","RS","4320453","51","-52.267455830945","-29.3867600898773"
"4348","23","Sertão","RS","4320503","54","-52.2597378611455","-27.9807735548475"
"4349","23","Sertão Santana","RS","4320552","51","-51.6042499160429","-30.4654278903326"
"4350","23","Sete de Setembro","RS","4320578","55","-54.4636861823155","-28.1304163233711"
"4351","23","Severiano de Almeida","RS","4320602","54","-52.120656296054","-27.4327929836269"
"4352","23","Silveira Martins","RS","4320651","55","-53.5852374736119","-29.6452500585474"
"4353","23","Sinimbu","RS","4320677","51","-52.5216363086253","-29.5290681570186"
"4354","23","Sobradinho","RS","4320701","51","-53.0251679436161","-29.4147731341294"
"4355","23","Soledade","RS","4320800","54","-52.5098661711662","-28.8277379536692"
"4356","23","Tabaí","RS","4320859","51","-51.7274751185081","-29.6877706241649"
"4357","23","Tapejara","RS","4320909","54","-52.0221325276641","-28.084171059706"
"4358","23","Tapera","RS","4321006","54","-52.8714671740768","-28.6249501911655"
"4359","23","Tapes","RS","4321105","51","-51.3944987057587","-30.673172903847"
"4360","23","Taquara","RS","4321204","51","-50.7811686192558","-29.6505131042758"
"4361","23","Taquari","RS","4321303","51","-51.8627764842002","-29.8028008516735"
"4362","23","Taquaruçu do Sul","RS","4321329","55","-53.4669519596144","-27.3980360509079"
"4363","23","Tavares","RS","4321352","51","-51.0888429815162","-31.2887026583166"
"4364","23","Tenente Portela","RS","4321402","55","-53.7572696148981","-27.3721669191145"
"4365","23","Terra de Areia","RS","4321436","51","-50.0672491456318","-29.5775485680459"
"4366","23","Teutônia","RS","4321451","51","-51.8128168705993","-29.4889144363945"
"4367","23","Tio Hugo","RS","4321469","54","-52.593046116066","-28.5804960165544"
"4368","23","Tiradentes do Sul","RS","4321477","55","-54.0853922050406","-27.396898884195"
"4369","23","Toropi","RS","4321493","55","-54.2280109967382","-29.4721417007548"
"4370","23","Torres","RS","4321501","51","-49.7304044945034","-29.3359306143356"
"4371","23","Tramandaí","RS","4321600","51","-50.1303765006803","-29.9873019471826"
"4372","23","Travesseiro","RS","4321626","51","-52.05777726813","-29.2990858097554"
"4373","23","Três Arroios","RS","4321634","54","-52.14985207427","-27.4995162183877"
"4374","23","Três Cachoeiras","RS","4321667","51","-49.9156392761957","-29.445886590417"
"4375","23","Três Coroas","RS","4321709","51","-50.7831258357971","-29.5166609789895"
"4376","23","Três de Maio","RS","4321808","55","-54.2353022075467","-27.7796602188975"
"4377","23","Três Forquilhas","RS","4321832","51","-50.0643164805228","-29.5381105462902"
"4378","23","Três Palmeiras","RS","4321857","54","-52.8437143501482","-27.6175274499814"
"4379","23","Três Passos","RS","4321907","55","-53.9296989580111","-27.4561598838426"
"4380","23","Trindade do Sul","RS","4321956","54","-52.8922310209657","-27.5175759348321"
"4381","23","Triunfo","RS","4322004","51","-51.7153128356961","-29.9452042660447"
"4382","23","Tucunduva","RS","4322103","55","-54.4331286688342","-27.6500599333578"
"4383","23","Tunas","RS","4322152","51","-52.9570131055336","-29.1064397188461"
"4384","23","Tupanci do Sul","RS","4322186","54","-51.5405390116847","-27.9257114659323"
"4385","23","Tupanciretã","RS","4322202","55","-53.8406300553464","-29.077479730048"
"4386","23","Tupandi","RS","4322251","51","-51.4198254297357","-29.4879128148686"
"4387","23","Tuparendi","RS","4322301","55","-54.4785080753273","-27.7540889272986"
"4388","23","Turuçu","RS","4322327","53","-52.1714156210008","-31.4123658570916"
"4389","23","Ubiretama","RS","4322343","55","-54.6845107762281","-28.0435647657328"
"4390","23","União da Serra","RS","4322350","54","-52.0004166642532","-28.7798985678317"
"4391","23","Unistalda","RS","4322376","55","-55.1507805181379","-29.0474850255841"
"4392","23","Uruguaiana","RS","4322400","55","-57.0818249090229","-29.7598231720144"
"4393","23","Vacaria","RS","4322509","54","-50.9365991641211","-28.5023543951864"
"4394","23","Vale Verde","RS","4322525","51","-52.1797223009284","-29.782574939641"
"4395","23","Vale do Sol","RS","4322533","51","-52.6813545006574","-29.608827986549"
"4396","23","Vale Real","RS","4322541","51","-51.251196564827","-29.3922806174208"
"4397","23","Vanini","RS","4322558","54","-51.8446581973908","-28.4762225149757"
"4398","23","Venâncio Aires","RS","4322608","51","-52.1918802404895","-29.6116528926556"
"4399","23","Vera Cruz","RS","4322707","51","-52.5011034071041","-29.7198575940345"
"4400","23","Veranópolis","RS","4322806","54","-51.5522869044647","-28.9339573362745"
"4401","23","Vespasiano Correa","RS","4322855","51","-51.8594699501021","-29.069894355791"
"4402","23","Viadutos","RS","4322905","54","-52.0237987496513","-27.5709530600841"
"4403","23","Viamão","RS","4323002","51","-51.024820489573","-30.08189684094"
"4404","23","Vicente Dutra","RS","4323101","55","-53.4021290554094","-27.1684450441447"
"4405","23","Victor Graeff","RS","4323200","54","-52.7477917888999","-28.5601846251484"
"4406","23","Vila Flores","RS","4323309","54","-51.5495890891784","-28.8630001302505"
"4407","23","Vila Lângaro","RS","4323358","54","-52.1469033571178","-28.1074051987608"
"4408","23","Vila Maria","RS","4323408","54","-52.1635378990709","-28.5333142349985"
"4409","23","Vila Nova do Sul","RS","4323457","55","-53.879196483097","-30.333958689168"
"4410","23","Vista Alegre","RS","4323507","55","-53.4924104661248","-27.3700841700745"
"4411","23","Vista Alegre do Prata","RS","4323606","54","-51.7862084024789","-28.8094722969115"
"4412","23","Vista Gaúcha","RS","4323705","55","-53.7013197816331","-27.2899783753414"
"4413","23","Vitória das Missões","RS","4323754","55","-54.4990548870704","-28.3523872492512"
"4414","23","Westfalia","RS","4323770","51","-51.7661555137498","-29.423449549901"
"4415","23","Xangri-Lá","RS","4323804","51","-50.0390814237967","-29.8053781854105"
"4416","23","Pinto Bandeira","RS","4314548","54",NULL,NULL
"4417","24","Abdon Batista","SC","4200051","49","-51.0252722110367","-27.6089871233363"
"4418","24","Abelardo Luz","SC","4200101","49","-52.3364823833236","-26.5630310224446"
"4419","24","Agrolândia","SC","4200200","47","-49.8256533877284","-27.4005165879985"
"4420","24","Agronômica","SC","4200309","47","-49.7183688907554","-27.2697161071454"
"4421","24","Água Doce","SC","4200408","49","-51.5590965552946","-27.0040916588601"
"4422","24","Águas de Chapecó","SC","4200507","49","-52.9872510056855","-27.0762129124757"
"4423","24","Águas Frias","SC","4200556","49","-52.8594194493505","-26.8802275430245"
"4424","24","Águas Mornas","SC","4200606","48","-48.8405384028278","-27.7065971917498"
